age,job,marital,education,month,campaign,previous,poutcome,cons.conf.idx,euribor3m,nr.employed,y
51,blue-collar,married,basic.4y,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
29,admin.,single,university.degree,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
59,retired,single,high.school,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
24,admin.,single,high.school,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
24,admin.,single,high.school,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
30,technician,married,basic.9y,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
24,admin.,single,high.school,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
25,blue-collar,married,basic.4y,jul,2,0,nonexistent,-42.7,4.958,5228.1,yes
24,admin.,single,high.school,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
24,admin.,single,high.school,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
24,admin.,single,high.school,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
32,technician,married,university.degree,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
29,unemployed,married,university.degree,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
42,housemaid,married,basic.9y,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
39,housemaid,divorced,basic.9y,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
29,unemployed,married,university.degree,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
23,management,single,university.degree,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
23,management,single,university.degree,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
27,unemployed,single,university.degree,jul,2,0,nonexistent,-42.7,4.958,5228.1,yes
41,entrepreneur,divorced,basic.9y,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
41,entrepreneur,divorced,basic.9y,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
34,blue-collar,married,basic.4y,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
38,management,married,university.degree,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
23,management,single,university.degree,jul,1,0,nonexistent,-42.7,4.958,5228.1,yes
35,blue-collar,married,basic.9y,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
39,housemaid,divorced,basic.9y,jul,1,0,nonexistent,-42.7,4.958,5228.1,yes
41,entrepreneur,divorced,basic.9y,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
58,retired,married,high.school,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
58,retired,married,high.school,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
58,retired,married,high.school,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
33,technician,divorced,university.degree,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
34,admin.,unknown,university.degree,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
24,admin.,single,high.school,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
35,self-employed,married,university.degree,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
27,student,single,university.degree,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
27,student,single,university.degree,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
27,student,single,university.degree,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
49,admin.,married,high.school,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
45,services,married,basic.9y,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
27,admin.,single,high.school,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
45,services,married,basic.9y,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
32,admin.,single,university.degree,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
27,blue-collar,married,basic.9y,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
49,technician,divorced,high.school,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
45,services,married,basic.9y,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
32,admin.,single,university.degree,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
54,blue-collar,married,basic.9y,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
33,services,divorced,high.school,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
27,student,single,university.degree,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
29,technician,married,high.school,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
32,admin.,single,university.degree,jul,1,0,nonexistent,-42.7,4.958,5228.1,yes
32,self-employed,single,university.degree,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
24,services,single,high.school,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
50,entrepreneur,married,basic.4y,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
26,admin.,single,university.degree,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
26,admin.,single,university.degree,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
43,services,married,high.school,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
33,technician,single,professional.course,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
39,blue-collar,married,basic.4y,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
50,technician,married,professional.course,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
23,services,single,high.school,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
23,management,single,university.degree,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
33,services,single,high.school,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
25,blue-collar,married,basic.4y,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
40,housemaid,divorced,high.school,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
29,admin.,single,basic.9y,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
29,blue-collar,single,high.school,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
29,unemployed,married,university.degree,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
32,blue-collar,married,basic.4y,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
32,management,divorced,university.degree,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
35,technician,married,professional.course,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
42,entrepreneur,married,basic.4y,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
23,management,single,university.degree,jul,2,0,nonexistent,-42.7,4.958,5228.1,yes
25,blue-collar,married,basic.4y,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
26,housemaid,married,basic.4y,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
49,blue-collar,single,basic.6y,jul,3,0,nonexistent,-42.7,4.958,5228.1,yes
29,unemployed,married,university.degree,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
26,housemaid,married,basic.4y,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
29,admin.,single,university.degree,jul,2,0,nonexistent,-42.7,4.958,5228.1,yes
23,management,single,university.degree,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
26,housemaid,married,basic.4y,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
40,housemaid,divorced,high.school,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
26,admin.,single,high.school,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
28,services,single,basic.9y,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
31,self-employed,unknown,professional.course,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
31,services,single,high.school,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
35,technician,married,professional.course,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
35,admin.,divorced,high.school,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
27,blue-collar,single,basic.9y,jul,3,0,nonexistent,-42.7,4.958,5228.1,yes
33,management,married,university.degree,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
28,blue-collar,single,unknown,jul,1,0,nonexistent,-42.7,4.958,5228.1,yes
49,blue-collar,divorced,basic.6y,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
50,admin.,divorced,university.degree,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
29,unemployed,married,university.degree,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
31,blue-collar,divorced,basic.9y,jul,3,0,nonexistent,-42.7,4.958,5228.1,yes
28,blue-collar,single,unknown,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
28,blue-collar,single,unknown,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
27,admin.,single,high.school,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
50,entrepreneur,married,basic.4y,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
24,services,single,basic.9y,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
25,blue-collar,married,basic.6y,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
31,self-employed,divorced,university.degree,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
39,admin.,married,high.school,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
29,unemployed,married,university.degree,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
24,blue-collar,single,basic.9y,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
37,blue-collar,married,basic.4y,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
50,blue-collar,married,unknown,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
50,blue-collar,married,unknown,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
43,admin.,married,basic.9y,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
25,blue-collar,married,basic.6y,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
48,admin.,married,high.school,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
41,technician,married,professional.course,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
27,technician,single,professional.course,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
46,blue-collar,married,basic.4y,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
35,unknown,single,high.school,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
50,blue-collar,married,unknown,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
50,blue-collar,married,unknown,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
32,admin.,single,high.school,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
33,admin.,married,university.degree,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
25,admin.,single,university.degree,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
35,self-employed,married,university.degree,jul,2,0,nonexistent,-42.7,4.958,5228.1,yes
59,retired,single,high.school,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
37,blue-collar,single,basic.4y,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
33,admin.,married,university.degree,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
50,blue-collar,married,unknown,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
32,management,single,university.degree,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
45,admin.,divorced,university.degree,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
44,technician,single,professional.course,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
42,entrepreneur,married,basic.4y,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
42,self-employed,single,professional.course,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
25,services,single,basic.6y,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
25,services,single,basic.6y,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
23,technician,married,professional.course,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
26,services,single,high.school,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
32,admin.,single,basic.9y,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
28,blue-collar,single,unknown,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
28,blue-collar,single,basic.9y,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
50,entrepreneur,married,basic.4y,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
49,technician,divorced,high.school,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
36,admin.,married,university.degree,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
48,unemployed,married,basic.4y,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
24,admin.,single,high.school,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
46,admin.,single,university.degree,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
46,admin.,single,university.degree,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
29,admin.,married,university.degree,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
50,technician,married,professional.course,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
31,self-employed,unknown,professional.course,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
49,admin.,divorced,high.school,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
30,technician,single,university.degree,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
24,technician,single,basic.6y,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
49,admin.,divorced,high.school,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
32,blue-collar,married,basic.4y,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
27,blue-collar,divorced,unknown,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
28,blue-collar,married,basic.9y,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
52,housemaid,single,university.degree,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
39,admin.,married,high.school,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
25,blue-collar,married,basic.4y,jul,2,0,nonexistent,-42.7,4.958,5228.1,no
25,services,single,high.school,jul,2,0,nonexistent,-42.7,4.957,5228.1,no
41,blue-collar,married,basic.4y,jul,3,0,nonexistent,-42.7,4.957,5228.1,no
22,admin.,single,high.school,jul,2,0,nonexistent,-42.7,4.957,5228.1,no
32,services,married,high.school,jul,3,0,nonexistent,-42.7,4.957,5228.1,no
32,services,single,high.school,jul,2,0,nonexistent,-42.7,4.957,5228.1,no
53,services,divorced,basic.9y,jul,2,0,nonexistent,-42.7,4.957,5228.1,no
35,blue-collar,married,basic.9y,jul,3,0,nonexistent,-42.7,4.957,5228.1,no
32,services,married,high.school,jul,3,0,nonexistent,-42.7,4.957,5228.1,no
32,self-employed,married,university.degree,jul,3,0,nonexistent,-42.7,4.957,5228.1,no
41,blue-collar,married,basic.4y,jul,3,0,nonexistent,-42.7,4.957,5228.1,yes
37,technician,married,professional.course,jul,3,0,nonexistent,-42.7,4.957,5228.1,yes
31,blue-collar,single,basic.9y,jul,2,0,nonexistent,-42.7,4.957,5228.1,yes
47,technician,married,professional.course,jul,3,0,nonexistent,-42.7,4.957,5228.1,no
31,self-employed,single,university.degree,jul,2,0,nonexistent,-42.7,4.957,5228.1,no
51,housemaid,married,high.school,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
53,services,divorced,basic.9y,jul,3,0,nonexistent,-42.7,4.957,5228.1,no
46,admin.,married,university.degree,jul,3,0,nonexistent,-42.7,4.957,5228.1,no
48,admin.,married,high.school,jul,2,0,nonexistent,-42.7,4.957,5228.1,no
26,admin.,single,high.school,jul,2,0,nonexistent,-42.7,4.957,5228.1,no
31,technician,single,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
30,technician,married,professional.course,jul,2,0,nonexistent,-42.7,4.957,5228.1,no
42,admin.,single,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
40,services,divorced,basic.9y,jul,2,0,nonexistent,-42.7,4.957,5228.1,no
27,admin.,married,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
28,technician,married,basic.9y,jul,2,0,nonexistent,-42.7,4.957,5228.1,no
28,blue-collar,single,basic.9y,jul,2,0,nonexistent,-42.7,4.957,5228.1,no
57,blue-collar,married,high.school,jul,1,0,nonexistent,-42.7,4.957,5228.1,yes
57,blue-collar,married,high.school,jul,1,0,nonexistent,-42.7,4.957,5228.1,yes
27,admin.,married,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,yes
35,admin.,single,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
37,admin.,married,high.school,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
35,admin.,single,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
42,blue-collar,married,basic.6y,jul,3,0,nonexistent,-42.7,4.957,5228.1,no
35,admin.,single,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
36,admin.,married,high.school,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
31,admin.,single,basic.9y,jul,1,0,nonexistent,-42.7,4.957,5228.1,yes
32,blue-collar,single,basic.9y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
32,blue-collar,single,basic.9y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
32,blue-collar,single,basic.9y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
35,admin.,single,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,yes
32,blue-collar,single,basic.9y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
32,services,married,high.school,jul,2,0,nonexistent,-42.7,4.957,5228.1,no
27,admin.,single,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
33,management,single,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
29,management,single,basic.9y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
35,blue-collar,married,basic.9y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
29,management,single,basic.9y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
52,retired,married,basic.4y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
56,admin.,married,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
27,admin.,single,high.school,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
29,admin.,single,high.school,jul,1,0,nonexistent,-42.7,4.957,5228.1,yes
30,admin.,married,university.degree,jul,2,0,nonexistent,-42.7,4.957,5228.1,no
39,self-employed,married,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
29,blue-collar,single,high.school,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
29,technician,single,high.school,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
26,technician,married,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
27,services,single,high.school,jul,3,0,nonexistent,-42.7,4.957,5228.1,no
43,blue-collar,married,basic.9y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
29,management,single,basic.9y,jul,1,0,nonexistent,-42.7,4.957,5228.1,yes
43,blue-collar,married,basic.9y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
46,blue-collar,married,basic.4y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
46,blue-collar,married,basic.4y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
36,blue-collar,married,basic.9y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
46,blue-collar,married,basic.4y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
29,technician,single,professional.course,jul,3,0,nonexistent,-42.7,4.957,5228.1,no
25,blue-collar,single,basic.9y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
36,admin.,married,professional.course,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
30,blue-collar,married,basic.6y,jul,2,0,nonexistent,-42.7,4.957,5228.1,yes
33,admin.,single,high.school,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
26,blue-collar,single,high.school,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
26,blue-collar,single,high.school,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
50,self-employed,married,basic.9y,jul,3,0,nonexistent,-42.7,4.957,5228.1,no
33,admin.,single,high.school,jul,1,0,nonexistent,-42.7,4.957,5228.1,yes
31,admin.,married,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
25,services,married,high.school,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
45,blue-collar,divorced,basic.4y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
24,blue-collar,single,high.school,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
31,services,divorced,high.school,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
24,blue-collar,single,high.school,jul,2,0,nonexistent,-42.7,4.957,5228.1,no
56,admin.,married,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
30,unemployed,divorced,high.school,jul,3,0,nonexistent,-42.7,4.957,5228.1,no
28,services,divorced,high.school,jul,2,0,nonexistent,-42.7,4.957,5228.1,yes
54,blue-collar,married,basic.4y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
31,technician,single,unknown,jul,3,0,nonexistent,-42.7,4.957,5228.1,no
27,services,married,high.school,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
37,blue-collar,divorced,basic.9y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
38,blue-collar,married,basic.9y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
22,blue-collar,single,basic.9y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
38,blue-collar,married,basic.9y,jul,1,0,nonexistent,-42.7,4.957,5228.1,yes
37,blue-collar,married,basic.9y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
32,admin.,single,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
56,admin.,married,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
34,admin.,single,high.school,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
29,services,single,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
56,admin.,married,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
44,services,divorced,high.school,jul,3,0,nonexistent,-42.7,4.957,5228.1,no
29,services,single,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
57,retired,single,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
26,services,single,high.school,jul,3,0,nonexistent,-42.7,4.957,5228.1,no
26,admin.,single,university.degree,jul,2,0,nonexistent,-42.7,4.957,5228.1,no
33,blue-collar,married,basic.6y,jul,2,0,nonexistent,-42.7,4.957,5228.1,no
30,admin.,married,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
38,services,married,high.school,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
35,blue-collar,single,basic.4y,jul,2,0,nonexistent,-42.7,4.957,5228.1,no
29,blue-collar,single,basic.9y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
37,blue-collar,married,basic.6y,jul,3,0,nonexistent,-42.7,4.957,5228.1,yes
33,admin.,married,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
28,management,single,university.degree,jul,3,0,nonexistent,-42.7,4.957,5228.1,no
42,admin.,married,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
42,admin.,married,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
57,blue-collar,married,basic.9y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
22,blue-collar,single,basic.4y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
30,blue-collar,married,high.school,jul,2,0,nonexistent,-42.7,4.957,5228.1,no
57,blue-collar,married,basic.9y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
31,blue-collar,divorced,basic.9y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
33,admin.,married,high.school,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
46,admin.,single,university.degree,jul,3,0,nonexistent,-42.7,4.957,5228.1,no
26,blue-collar,married,basic.9y,jul,2,0,nonexistent,-42.7,4.957,5228.1,no
47,blue-collar,married,basic.9y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
49,technician,married,professional.course,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
36,management,single,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
44,services,married,basic.4y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
49,technician,married,professional.course,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
45,housemaid,married,university.degree,jul,2,0,nonexistent,-42.7,4.957,5228.1,no
47,technician,divorced,professional.course,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
32,services,single,professional.course,jul,1,0,nonexistent,-42.7,4.957,5228.1,yes
45,admin.,divorced,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
45,housemaid,divorced,basic.4y,jul,1,0,nonexistent,-42.7,4.957,5228.1,yes
44,entrepreneur,married,professional.course,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
25,entrepreneur,single,basic.9y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
25,entrepreneur,single,basic.9y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
37,entrepreneur,married,basic.9y,jul,2,0,nonexistent,-42.7,4.957,5228.1,yes
30,admin.,married,high.school,jul,2,0,nonexistent,-42.7,4.957,5228.1,no
26,blue-collar,married,basic.9y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
46,blue-collar,married,basic.4y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
36,housemaid,divorced,basic.4y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
26,blue-collar,married,basic.9y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
49,services,divorced,basic.6y,jul,3,0,nonexistent,-42.7,4.957,5228.1,no
51,services,married,basic.4y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
31,admin.,single,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
25,services,single,high.school,jul,3,0,nonexistent,-42.7,4.957,5228.1,no
53,services,divorced,basic.9y,jul,2,0,nonexistent,-42.7,4.957,5228.1,no
45,blue-collar,divorced,basic.4y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
45,blue-collar,divorced,basic.4y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
35,technician,married,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
26,admin.,single,high.school,jul,3,0,nonexistent,-42.7,4.957,5228.1,no
59,management,married,basic.9y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
35,technician,married,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
32,blue-collar,single,basic.4y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
60,admin.,divorced,high.school,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
60,admin.,divorced,high.school,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
33,services,married,basic.9y,jul,2,0,nonexistent,-42.7,4.957,5228.1,no
46,admin.,single,university.degree,jul,3,0,nonexistent,-42.7,4.957,5228.1,no
56,blue-collar,married,basic.4y,jul,1,0,nonexistent,-42.7,4.957,5228.1,yes
25,admin.,single,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
43,blue-collar,married,basic.9y,jul,2,0,nonexistent,-42.7,4.957,5228.1,no
33,management,single,university.degree,jul,2,0,nonexistent,-42.7,4.957,5228.1,yes
42,admin.,married,university.degree,jul,2,0,nonexistent,-42.7,4.957,5228.1,no
52,admin.,married,high.school,jul,3,0,nonexistent,-42.7,4.957,5228.1,no
30,admin.,married,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
33,admin.,married,high.school,jul,2,0,nonexistent,-42.7,4.957,5228.1,no
37,blue-collar,married,basic.4y,jul,3,0,nonexistent,-42.7,4.957,5228.1,no
53,self-employed,married,university.degree,jul,2,0,nonexistent,-42.7,4.957,5228.1,no
37,technician,married,professional.course,jul,3,0,nonexistent,-42.7,4.957,5228.1,no
39,blue-collar,married,basic.9y,jul,3,0,nonexistent,-42.7,4.957,5228.1,yes
38,entrepreneur,married,basic.9y,jul,3,0,nonexistent,-42.7,4.957,5228.1,no
26,services,single,high.school,jul,3,0,nonexistent,-42.7,4.957,5228.1,no
42,admin.,single,university.degree,jul,3,0,nonexistent,-42.7,4.957,5228.1,no
29,management,single,basic.9y,jul,2,0,nonexistent,-42.7,4.957,5228.1,no
