age,job,marital,education,month,campaign,previous,poutcome,cons.conf.idx,euribor3m,nr.employed,y
35,admin.,married,university.degree,jun,1,0,nonexistent,-41.8,4.866,5228.1,no
33,admin.,married,university.degree,jul,1,0,nonexistent,-42.7,4.961,5228.1,no
33,technician,married,university.degree,jul,1,0,nonexistent,-42.7,4.959,5228.1,no
36,admin.,single,university.degree,may,3,0,nonexistent,-46.2,1.291,5099.1,no
45,blue-collar,single,high.school,may,1,0,nonexistent,-46.2,1.25,5099.1,no
44,blue-collar,married,basic.4y,may,2,0,nonexistent,-36.4,4.856,5191.0,no
27,student,single,university.degree,apr,2,1,failure,-34.6,0.646,5008.7,yes
32,admin.,married,university.degree,may,3,2,failure,-46.2,1.264,5099.1,no
34,technician,married,professional.course,jun,1,0,nonexistent,-41.8,4.958,5228.1,no
37,management,married,university.degree,may,2,0,nonexistent,-36.4,4.858,5191.0,no
57,management,divorced,professional.course,nov,1,0,nonexistent,-42.0,4.021,5195.8,no
36,admin.,single,basic.9y,may,1,0,nonexistent,-46.2,1.291,5099.1,no
38,management,married,university.degree,may,2,0,nonexistent,-36.4,4.855,5191.0,no
28,blue-collar,married,high.school,jul,2,0,nonexistent,-42.7,4.96,5228.1,no
51,self-employed,married,university.degree,nov,2,0,nonexistent,-42.0,4.153,5195.8,no
28,student,single,high.school,may,2,0,nonexistent,-46.2,1.266,5099.1,no
32,blue-collar,married,basic.9y,jun,2,0,nonexistent,-41.8,4.959,5228.1,no
41,blue-collar,married,basic.9y,may,2,0,nonexistent,-36.4,4.859,5191.0,no
29,technician,married,professional.course,may,1,0,nonexistent,-36.4,4.864,5191.0,no
43,technician,divorced,professional.course,jun,3,0,nonexistent,-41.8,4.961,5228.1,no
51,management,married,university.degree,may,1,0,nonexistent,-36.4,4.856,5191.0,no
52,admin.,married,high.school,nov,2,1,failure,-42.0,4.021,5195.8,no
56,housemaid,divorced,basic.4y,jun,2,0,nonexistent,-41.8,4.96,5228.1,no
50,blue-collar,divorced,basic.4y,jun,1,0,nonexistent,-41.8,4.96,5228.1,no
36,technician,married,professional.course,aug,3,0,nonexistent,-36.1,4.964,5228.1,no
32,admin.,single,university.degree,jul,2,1,success,-40.3,0.846,4991.6,yes
58,blue-collar,married,basic.4y,may,3,0,nonexistent,-36.4,4.855,5191.0,no
28,technician,divorced,professional.course,may,1,0,nonexistent,-36.4,4.86,5191.0,no
28,blue-collar,single,high.school,may,1,0,nonexistent,-46.2,1.327,5099.1,no
40,technician,single,professional.course,may,1,0,nonexistent,-46.2,1.259,5099.1,no
41,management,married,university.degree,aug,1,0,nonexistent,-36.1,4.964,5228.1,no
46,self-employed,married,basic.9y,nov,1,1,failure,-42.0,4.191,5195.8,no
36,admin.,married,university.degree,aug,3,0,nonexistent,-36.1,4.964,5228.1,no
30,admin.,single,university.degree,may,2,1,failure,-46.2,1.266,5099.1,no
48,technician,married,high.school,may,1,0,nonexistent,-36.4,4.856,5191.0,no
42,admin.,single,university.degree,jun,3,0,nonexistent,-40.8,1.215,5076.2,no
35,services,single,high.school,may,3,0,nonexistent,-36.4,4.86,5191.0,no
53,admin.,married,high.school,may,1,0,nonexistent,-46.2,1.25,5099.1,no
40,services,married,high.school,jun,1,0,nonexistent,-40.8,1.26,5076.2,no
58,retired,married,basic.9y,may,3,0,nonexistent,-36.4,4.86,5191.0,no
48,management,divorced,university.degree,nov,1,1,success,-30.1,0.716,5017.5,yes
30,services,single,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
51,technician,married,university.degree,apr,2,1,failure,-47.1,1.365,5099.1,no
39,technician,married,professional.course,jun,1,0,nonexistent,-41.8,4.962,5228.1,no
53,management,divorced,university.degree,apr,1,1,success,-47.1,1.365,5099.1,no
38,unemployed,single,high.school,dec,3,1,success,-33.0,0.717,5023.5,yes
32,services,married,high.school,may,1,1,failure,-46.2,1.327,5099.1,no
27,blue-collar,married,basic.9y,may,2,0,nonexistent,-36.4,4.857,5191.0,no
56,management,married,university.degree,may,2,0,nonexistent,-36.4,4.86,5191.0,no
37,unemployed,single,university.degree,jun,2,0,nonexistent,-39.8,0.748,4991.6,yes
32,self-employed,single,university.degree,aug,3,0,nonexistent,-36.1,4.963,5228.1,no
25,services,divorced,high.school,jun,2,0,nonexistent,-40.8,1.26,5076.2,no
44,services,married,professional.course,aug,1,0,nonexistent,-36.1,4.97,5228.1,no
25,blue-collar,single,high.school,jul,2,0,nonexistent,-42.7,4.962,5228.1,no
32,blue-collar,single,university.degree,jul,2,0,nonexistent,-42.7,4.963,5228.1,no
56,self-employed,married,basic.4y,may,1,0,nonexistent,-36.4,4.858,5191.0,no
54,retired,married,professional.course,jun,2,0,nonexistent,-41.8,4.967,5228.1,no
48,blue-collar,married,basic.4y,aug,2,0,nonexistent,-36.1,4.97,5228.1,no
31,self-employed,unknown,professional.course,jul,3,0,nonexistent,-42.7,4.958,5228.1,no
26,blue-collar,married,high.school,jul,1,0,nonexistent,-42.7,4.968,5228.1,no
53,retired,divorced,high.school,jul,1,0,nonexistent,-42.7,4.962,5228.1,no
56,housemaid,divorced,basic.4y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
34,services,married,high.school,jul,2,0,nonexistent,-42.7,4.963,5228.1,no
57,retired,single,high.school,may,2,0,nonexistent,-36.4,4.857,5191.0,no
33,blue-collar,single,basic.9y,jul,2,0,nonexistent,-42.7,4.962,5228.1,no
57,blue-collar,married,basic.4y,may,1,0,nonexistent,-36.4,4.86,5191.0,no
54,technician,married,university.degree,aug,2,0,nonexistent,-36.1,4.97,5228.1,no
36,management,married,university.degree,jun,1,0,nonexistent,-41.8,4.96,5228.1,no
32,blue-collar,married,high.school,may,1,0,nonexistent,-36.4,4.86,5191.0,no
38,blue-collar,married,basic.9y,may,1,0,nonexistent,-46.2,1.327,5099.1,no
50,admin.,single,university.degree,nov,1,0,nonexistent,-42.0,4.076,5195.8,no
28,admin.,single,high.school,jul,1,0,nonexistent,-42.7,4.963,5228.1,no
34,admin.,single,high.school,sep,1,1,success,-37.5,0.879,4963.6,yes
31,self-employed,single,university.degree,may,1,1,failure,-46.2,1.313,5099.1,no
51,services,divorced,high.school,nov,1,0,nonexistent,-42.0,4.153,5195.8,no
42,blue-collar,single,basic.4y,jul,1,0,nonexistent,-42.7,4.962,5228.1,no
32,technician,single,university.degree,may,1,0,nonexistent,-36.4,4.855,5191.0,no
39,unemployed,married,professional.course,may,2,0,nonexistent,-36.4,4.856,5191.0,no
34,blue-collar,single,basic.9y,may,2,1,failure,-46.2,1.299,5099.1,no
40,admin.,single,high.school,may,1,0,nonexistent,-36.4,4.856,5191.0,no
23,services,married,basic.9y,may,3,0,nonexistent,-36.4,4.859,5191.0,no
30,self-employed,married,high.school,nov,1,0,nonexistent,-42.0,4.12,5195.8,no
31,services,single,high.school,nov,1,1,failure,-42.0,4.12,5195.8,no
45,blue-collar,divorced,basic.4y,jul,1,0,nonexistent,-42.7,4.962,5228.1,no
33,technician,single,professional.course,aug,2,0,nonexistent,-36.1,4.963,5228.1,no
36,entrepreneur,married,university.degree,may,3,0,nonexistent,-36.4,4.857,5191.0,no
50,management,married,university.degree,oct,1,1,failure,-26.9,0.754,5017.5,no
31,technician,married,university.degree,aug,1,0,nonexistent,-36.1,4.964,5228.1,no
42,technician,single,basic.9y,may,2,0,nonexistent,-36.4,4.857,5191.0,no
26,admin.,single,high.school,may,2,0,nonexistent,-36.4,4.859,5191.0,no
44,blue-collar,married,basic.9y,may,1,0,nonexistent,-46.2,1.334,5099.1,no
53,services,divorced,university.degree,nov,1,0,nonexistent,-42.0,4.153,5195.8,no
51,technician,married,professional.course,aug,2,1,failure,-31.4,0.821,5076.2,no
36,admin.,married,university.degree,jun,2,0,nonexistent,-41.8,4.96,5228.1,no
43,blue-collar,married,basic.9y,oct,1,0,nonexistent,-40.4,4.86,5195.8,no
27,housemaid,married,high.school,jul,3,0,nonexistent,-42.7,4.962,5228.1,no
39,entrepreneur,married,basic.6y,sep,2,1,success,-29.8,0.819,5017.5,yes
52,admin.,divorced,high.school,nov,2,0,nonexistent,-42.0,4.191,5195.8,no
29,admin.,single,university.degree,sep,2,1,failure,-29.8,0.781,5017.5,no
55,entrepreneur,married,professional.course,jul,2,0,nonexistent,-42.7,4.963,5228.1,no
29,admin.,married,basic.6y,may,3,0,nonexistent,-36.4,4.857,5191.0,no
36,technician,single,professional.course,aug,3,0,nonexistent,-36.1,4.966,5228.1,no
60,retired,married,university.degree,dec,3,2,success,-33.0,0.718,5023.5,yes
45,entrepreneur,married,university.degree,jul,3,0,nonexistent,-42.7,4.962,5228.1,no
52,unemployed,married,university.degree,aug,1,0,nonexistent,-36.1,4.965,5228.1,no
43,blue-collar,married,basic.9y,nov,1,0,nonexistent,-42.0,4.12,5195.8,no
42,entrepreneur,single,basic.4y,nov,3,0,nonexistent,-42.0,4.076,5195.8,no
58,services,married,high.school,mar,1,2,failure,-34.8,0.635,5008.7,no
31,admin.,single,university.degree,aug,1,0,nonexistent,-36.1,4.966,5228.1,no
41,technician,married,professional.course,aug,2,0,nonexistent,-36.1,4.964,5228.1,no
34,services,married,high.school,may,2,0,nonexistent,-36.4,4.856,5191.0,no
31,blue-collar,married,basic.4y,jun,1,0,nonexistent,-41.8,4.864,5228.1,no
30,blue-collar,single,university.degree,nov,3,0,nonexistent,-42.0,4.076,5195.8,no
45,admin.,divorced,university.degree,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
36,admin.,single,professional.course,apr,1,1,failure,-47.1,1.405,5099.1,no
58,admin.,married,university.degree,aug,1,0,nonexistent,-36.1,4.964,5228.1,no
45,admin.,married,high.school,aug,1,0,nonexistent,-36.1,4.966,5228.1,no
56,retired,married,basic.6y,jul,1,0,nonexistent,-42.7,4.963,5228.1,no
31,technician,married,professional.course,jul,2,0,nonexistent,-42.7,4.962,5228.1,no
55,admin.,married,university.degree,nov,2,0,nonexistent,-42.0,4.076,5195.8,no
50,admin.,divorced,high.school,nov,1,0,nonexistent,-42.0,4.021,5195.8,no
46,admin.,single,university.degree,jun,3,0,nonexistent,-41.8,4.961,5228.1,no
45,blue-collar,married,basic.9y,may,2,0,nonexistent,-36.4,4.859,5191.0,no
30,blue-collar,single,basic.6y,jun,2,0,nonexistent,-41.8,4.947,5228.1,no
40,technician,single,professional.course,jul,2,0,nonexistent,-42.7,4.963,5228.1,no
32,blue-collar,married,basic.4y,may,2,0,nonexistent,-36.4,4.859,5191.0,no
53,management,married,university.degree,aug,3,0,nonexistent,-36.1,4.966,5228.1,no
27,admin.,single,high.school,may,3,1,failure,-46.2,1.291,5099.1,no
42,blue-collar,married,basic.6y,may,2,0,nonexistent,-36.4,4.859,5191.0,no
29,unemployed,married,university.degree,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
34,blue-collar,married,basic.9y,apr,3,0,nonexistent,-47.1,1.405,5099.1,no
45,technician,married,basic.9y,may,2,0,nonexistent,-36.4,4.857,5191.0,no
40,self-employed,married,university.degree,aug,2,0,nonexistent,-36.1,4.963,5228.1,no
51,unemployed,divorced,university.degree,nov,2,1,failure,-42.0,4.12,5195.8,no
27,student,single,university.degree,oct,1,3,failure,-49.5,0.942,4963.6,no
32,blue-collar,married,basic.9y,jul,1,0,nonexistent,-42.7,4.963,5228.1,no
19,student,single,unknown,apr,3,0,nonexistent,-47.1,1.405,5099.1,no
41,management,divorced,university.degree,may,2,0,nonexistent,-36.4,4.855,5191.0,no
51,technician,married,unknown,nov,1,1,failure,-42.0,4.191,5195.8,no
33,admin.,married,university.degree,aug,1,0,nonexistent,-36.1,4.964,5228.1,no
35,admin.,single,university.degree,aug,1,0,nonexistent,-31.4,0.883,5076.2,no
33,admin.,single,university.degree,jun,1,0,nonexistent,-41.8,4.959,5228.1,no
40,technician,married,high.school,jul,3,1,success,-33.6,1.029,5076.2,no
33,admin.,married,university.degree,aug,1,0,nonexistent,-36.1,4.966,5228.1,no
23,student,single,high.school,may,2,0,nonexistent,-46.2,1.281,5099.1,no
37,technician,married,professional.course,aug,3,0,nonexistent,-36.1,4.963,5228.1,no
38,technician,married,university.degree,may,3,1,failure,-46.2,1.327,5099.1,no
58,retired,married,basic.4y,jul,1,0,nonexistent,-42.7,4.961,5228.1,no
30,admin.,married,high.school,jun,1,1,success,-39.8,0.732,4991.6,yes
37,blue-collar,married,professional.course,may,2,0,nonexistent,-36.4,4.856,5191.0,no
51,technician,married,professional.course,nov,2,1,failure,-42.0,4.021,5195.8,no
30,technician,divorced,professional.course,jun,2,0,nonexistent,-41.8,4.96,5228.1,no
31,student,single,university.degree,may,2,0,nonexistent,-36.4,4.857,5191.0,no
37,admin.,married,university.degree,aug,1,0,nonexistent,-36.1,4.968,5228.1,no
32,blue-collar,married,basic.6y,nov,3,0,nonexistent,-42.0,4.153,5195.8,no
55,blue-collar,married,basic.9y,aug,3,0,nonexistent,-36.1,4.963,5228.1,no
34,blue-collar,married,basic.9y,may,3,0,nonexistent,-36.4,4.856,5191.0,no
58,retired,divorced,university.degree,jun,3,0,nonexistent,-41.8,4.959,5228.1,no
43,admin.,married,high.school,jun,1,0,nonexistent,-41.8,4.959,5228.1,no
44,admin.,divorced,high.school,aug,2,0,nonexistent,-36.1,4.97,5228.1,no
48,blue-collar,married,basic.9y,aug,2,0,nonexistent,-36.1,4.964,5228.1,no
49,blue-collar,divorced,unknown,jul,2,0,nonexistent,-42.7,4.957,5228.1,no
39,blue-collar,single,university.degree,jul,1,0,nonexistent,-42.7,4.963,5228.1,no
46,blue-collar,divorced,basic.9y,apr,3,0,nonexistent,-47.1,1.423,5099.1,no
57,services,married,basic.6y,may,2,0,nonexistent,-36.4,4.855,5191.0,no
22,student,single,high.school,jun,1,1,failure,-40.8,1.26,5076.2,no
59,housemaid,divorced,university.degree,jul,1,0,nonexistent,-42.7,4.961,5228.1,no
35,blue-collar,married,high.school,may,2,0,nonexistent,-36.4,4.864,5191.0,no
50,blue-collar,single,basic.9y,may,1,0,nonexistent,-36.4,4.859,5191.0,no
34,admin.,married,basic.6y,may,2,0,nonexistent,-46.2,1.281,5099.1,no
35,blue-collar,divorced,high.school,nov,2,1,failure,-42.0,4.191,5195.8,no
47,technician,married,professional.course,may,1,0,nonexistent,-36.4,4.858,5191.0,no
34,housemaid,single,university.degree,aug,3,0,nonexistent,-36.1,4.963,5228.1,no
29,admin.,single,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
47,blue-collar,married,basic.6y,jun,1,0,nonexistent,-41.8,4.961,5228.1,no
48,blue-collar,married,basic.6y,jul,1,0,nonexistent,-42.7,4.961,5228.1,no
54,admin.,married,high.school,apr,2,0,nonexistent,-34.6,0.642,5008.7,yes
35,admin.,divorced,university.degree,nov,1,0,nonexistent,-42.0,4.021,5195.8,no
35,technician,married,university.degree,aug,2,0,nonexistent,-36.1,4.965,5228.1,no
33,services,single,basic.6y,may,1,0,nonexistent,-36.4,4.859,5191.0,no
44,technician,single,unknown,jul,3,0,nonexistent,-42.7,4.968,5228.1,no
41,entrepreneur,married,university.degree,jun,1,0,nonexistent,-39.8,0.732,4991.6,yes
31,blue-collar,married,basic.4y,may,2,0,nonexistent,-46.2,1.327,5099.1,no
31,admin.,divorced,high.school,may,2,0,nonexistent,-36.4,4.857,5191.0,no
60,retired,married,basic.4y,oct,1,0,nonexistent,-26.9,0.72,5017.5,no
50,admin.,married,basic.6y,jul,1,0,nonexistent,-42.7,4.963,5228.1,no
54,management,married,university.degree,jul,2,0,nonexistent,-42.7,4.961,5228.1,no
41,blue-collar,married,basic.6y,may,1,0,nonexistent,-46.2,1.327,5099.1,no
40,blue-collar,married,basic.9y,jul,2,0,nonexistent,-42.7,4.96,5228.1,no
46,blue-collar,married,basic.4y,may,2,0,nonexistent,-36.4,4.86,5191.0,no
31,admin.,single,university.degree,jul,2,0,nonexistent,-42.7,4.963,5228.1,no
42,admin.,divorced,university.degree,sep,1,1,success,-37.5,0.886,4963.6,yes
34,admin.,single,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
30,services,married,basic.9y,jul,2,0,nonexistent,-42.7,4.962,5228.1,no
45,admin.,married,high.school,nov,1,0,nonexistent,-42.0,4.191,5195.8,no
57,technician,married,professional.course,jul,2,0,nonexistent,-42.7,4.962,5228.1,no
55,blue-collar,married,basic.4y,jun,1,0,nonexistent,-41.8,4.961,5228.1,no
22,blue-collar,single,basic.9y,jul,3,0,nonexistent,-42.7,4.962,5228.1,no
29,student,single,high.school,dec,1,0,nonexistent,-33.0,0.715,5023.5,no
54,management,married,university.degree,jul,1,0,nonexistent,-42.7,4.96,5228.1,no
36,admin.,single,high.school,jul,2,0,nonexistent,-42.7,4.962,5228.1,no
33,admin.,divorced,university.degree,may,2,0,nonexistent,-36.4,4.857,5191.0,no
28,management,single,university.degree,oct,1,1,failure,-26.9,0.739,5017.5,no
32,technician,married,university.degree,jun,1,1,failure,-40.8,1.26,5076.2,no
33,technician,married,university.degree,nov,2,0,nonexistent,-42.0,4.12,5195.8,no
50,technician,single,university.degree,aug,2,0,nonexistent,-36.1,4.964,5228.1,no
34,self-employed,single,university.degree,may,3,0,nonexistent,-46.2,1.299,5099.1,no
48,admin.,married,university.degree,nov,1,3,success,-50.8,1.05,4963.6,yes
33,admin.,married,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
66,retired,married,high.school,mar,1,0,nonexistent,-34.8,0.646,5008.7,yes
51,blue-collar,married,basic.9y,jul,3,0,nonexistent,-42.7,4.961,5228.1,no
40,blue-collar,married,basic.4y,jun,3,0,nonexistent,-41.8,4.947,5228.1,no
32,services,married,high.school,jun,3,0,nonexistent,-41.8,4.96,5228.1,no
31,technician,married,high.school,aug,2,0,nonexistent,-36.1,4.963,5228.1,no
24,blue-collar,single,basic.9y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
27,admin.,single,university.degree,aug,2,0,nonexistent,-38.3,0.905,4991.6,no
30,blue-collar,married,basic.9y,may,1,0,nonexistent,-36.4,4.859,5191.0,no
36,blue-collar,married,basic.6y,jun,1,0,nonexistent,-41.8,4.967,5228.1,no
59,retired,married,basic.4y,aug,1,0,nonexistent,-36.1,4.965,5228.1,no
58,admin.,married,university.degree,oct,1,0,nonexistent,-49.5,0.953,4963.6,no
46,services,married,university.degree,aug,1,0,nonexistent,-36.1,4.966,5228.1,no
37,blue-collar,single,basic.4y,jul,1,0,nonexistent,-42.7,4.962,5228.1,no
51,blue-collar,married,professional.course,dec,3,0,nonexistent,-33.0,0.7,5023.5,no
41,admin.,divorced,basic.9y,nov,2,0,nonexistent,-42.0,4.12,5195.8,no
55,self-employed,married,basic.9y,may,1,0,nonexistent,-46.2,1.344,5099.1,no
34,admin.,single,university.degree,nov,1,2,success,-30.1,0.714,5017.5,yes
50,self-employed,married,university.degree,nov,1,0,nonexistent,-42.0,4.191,5195.8,no
56,blue-collar,married,basic.4y,jul,1,0,nonexistent,-42.7,4.962,5228.1,no
39,admin.,married,university.degree,nov,1,0,nonexistent,-42.0,4.153,5195.8,no
30,blue-collar,married,basic.9y,may,1,1,failure,-46.2,1.281,5099.1,no
41,services,divorced,high.school,may,2,0,nonexistent,-36.4,4.855,5191.0,no
49,housemaid,divorced,basic.4y,jul,1,0,nonexistent,-42.7,4.961,5228.1,no
35,technician,single,professional.course,jul,1,0,nonexistent,-42.7,4.968,5228.1,no
53,self-employed,married,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
40,admin.,married,professional.course,may,1,0,nonexistent,-36.4,4.864,5191.0,no
51,services,married,basic.9y,nov,1,1,failure,-42.0,4.153,5195.8,no
50,admin.,single,university.degree,aug,1,2,success,-38.3,0.904,4991.6,yes
43,blue-collar,divorced,basic.9y,jul,2,0,nonexistent,-42.7,4.962,5228.1,no
32,services,married,high.school,may,2,0,nonexistent,-36.4,4.855,5191.0,no
34,services,divorced,high.school,jul,2,0,nonexistent,-42.7,4.961,5228.1,no
32,technician,married,professional.course,may,1,0,nonexistent,-46.2,1.299,5099.1,no
26,services,single,high.school,jun,1,0,nonexistent,-41.8,4.961,5228.1,no
26,student,single,university.degree,jun,2,1,failure,-40.8,1.26,5076.2,no
42,technician,married,professional.course,jul,3,0,nonexistent,-42.7,4.96,5228.1,no
32,self-employed,married,professional.course,jun,1,0,nonexistent,-41.8,4.961,5228.1,no
38,management,divorced,university.degree,aug,2,0,nonexistent,-36.1,4.965,5228.1,no
42,housemaid,married,university.degree,nov,1,0,nonexistent,-42.0,4.191,5195.8,no
60,management,married,university.degree,may,3,0,nonexistent,-36.4,4.855,5191.0,no
30,services,single,high.school,may,2,0,nonexistent,-36.4,4.857,5191.0,no
42,blue-collar,married,basic.4y,may,1,0,nonexistent,-46.2,1.291,5099.1,no
29,blue-collar,single,basic.9y,jun,1,0,nonexistent,-41.8,4.959,5228.1,no
58,self-employed,divorced,university.degree,jul,1,0,nonexistent,-42.7,4.968,5228.1,no
35,blue-collar,married,basic.9y,may,3,0,nonexistent,-36.4,4.857,5191.0,no
40,admin.,single,university.degree,jul,1,0,nonexistent,-42.7,4.96,5228.1,no
30,admin.,married,university.degree,aug,1,0,nonexistent,-36.1,4.963,5228.1,no
39,blue-collar,married,basic.9y,may,1,0,nonexistent,-36.4,4.856,5191.0,no
35,technician,single,professional.course,aug,1,0,nonexistent,-36.1,4.965,5228.1,no
60,admin.,married,professional.course,apr,1,0,nonexistent,-47.1,1.365,5099.1,no
43,entrepreneur,married,basic.4y,nov,2,0,nonexistent,-42.0,4.153,5195.8,no
52,blue-collar,married,basic.4y,jun,2,0,nonexistent,-41.8,4.961,5228.1,no
52,technician,married,basic.9y,nov,1,0,nonexistent,-42.0,4.153,5195.8,no
28,management,married,university.degree,jun,2,0,nonexistent,-41.8,4.962,5228.1,no
50,admin.,married,university.degree,aug,2,1,failure,-31.4,0.859,5076.2,no
37,admin.,married,university.degree,aug,1,0,nonexistent,-36.1,4.964,5228.1,no
59,unknown,married,unknown,jun,1,0,nonexistent,-41.8,4.866,5228.1,no
49,housemaid,married,basic.4y,may,1,0,nonexistent,-36.4,4.858,5191.0,no
45,admin.,married,university.degree,aug,1,0,nonexistent,-36.1,4.965,5228.1,no
33,services,single,high.school,nov,1,1,failure,-42.0,4.153,5195.8,no
54,admin.,married,university.degree,may,2,0,nonexistent,-36.4,4.86,5191.0,no
26,entrepreneur,married,unknown,may,3,0,nonexistent,-36.4,4.855,5191.0,no
43,admin.,married,high.school,jul,3,0,nonexistent,-42.7,4.96,5228.1,no
34,admin.,married,professional.course,mar,3,1,failure,-34.8,0.654,5008.7,no
30,admin.,married,university.degree,may,1,0,nonexistent,-36.4,4.858,5191.0,no
35,technician,single,professional.course,may,1,0,nonexistent,-46.2,1.327,5099.1,no
44,technician,single,university.degree,jul,2,0,nonexistent,-42.7,4.963,5228.1,no
61,unknown,single,basic.4y,may,1,1,success,-46.2,1.266,5099.1,no
46,admin.,married,university.degree,nov,1,0,nonexistent,-42.0,4.021,5195.8,no
35,technician,married,professional.course,jun,1,0,nonexistent,-41.8,4.962,5228.1,no
34,technician,married,professional.course,aug,1,0,nonexistent,-31.4,0.861,5076.2,no
38,blue-collar,divorced,unknown,nov,1,0,nonexistent,-42.0,4.153,5195.8,no
38,blue-collar,single,basic.6y,may,1,1,failure,-46.2,1.313,5099.1,no
27,services,single,basic.9y,may,2,0,nonexistent,-36.4,4.857,5191.0,no
46,admin.,divorced,high.school,may,2,0,nonexistent,-36.4,4.856,5191.0,no
39,technician,married,professional.course,may,3,1,success,-46.2,1.354,5099.1,no
29,services,married,high.school,may,2,0,nonexistent,-46.2,1.334,5099.1,no
44,management,divorced,university.degree,may,3,1,failure,-46.2,1.244,5099.1,no
56,housemaid,divorced,professional.course,nov,1,2,failure,-30.1,0.72,5017.5,no
42,management,married,university.degree,nov,1,0,nonexistent,-42.0,4.191,5195.8,no
42,services,divorced,high.school,jun,1,0,nonexistent,-41.8,4.865,5228.1,no
34,technician,married,professional.course,aug,1,0,nonexistent,-36.1,4.966,5228.1,no
42,admin.,married,university.degree,may,2,0,nonexistent,-36.4,4.86,5191.0,no
40,housemaid,single,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
37,management,divorced,university.degree,may,1,0,nonexistent,-46.2,1.244,5099.1,no
55,unknown,married,university.degree,aug,1,0,nonexistent,-31.4,0.854,5076.2,no
24,technician,single,university.degree,apr,3,0,nonexistent,-47.1,1.479,5099.1,no
41,services,married,university.degree,nov,1,0,nonexistent,-42.0,4.153,5195.8,no
37,management,married,unknown,nov,2,1,failure,-42.0,4.076,5195.8,no
28,admin.,single,university.degree,may,2,0,nonexistent,-36.4,4.858,5191.0,no
40,technician,married,professional.course,jun,2,0,nonexistent,-41.8,4.96,5228.1,no
25,self-employed,divorced,university.degree,apr,1,0,nonexistent,-47.1,1.405,5099.1,no
33,admin.,married,university.degree,aug,1,0,nonexistent,-36.1,4.964,5228.1,no
40,technician,married,professional.course,jul,1,0,nonexistent,-42.7,4.962,5228.1,no
38,technician,single,university.degree,may,1,0,nonexistent,-36.4,4.856,5191.0,no
48,technician,married,professional.course,nov,3,0,nonexistent,-42.0,4.021,5195.8,no
28,services,married,high.school,jul,1,0,nonexistent,-42.7,4.962,5228.1,no
32,admin.,married,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
57,retired,divorced,basic.9y,jul,2,0,nonexistent,-33.6,1.059,5076.2,no
70,housemaid,married,basic.4y,mar,1,1,failure,-50.0,1.538,5099.1,no
35,admin.,married,university.degree,sep,1,0,nonexistent,-29.8,0.753,5017.5,no
37,blue-collar,married,basic.9y,may,1,0,nonexistent,-46.2,1.313,5099.1,no
33,admin.,married,university.degree,jun,2,0,nonexistent,-39.8,0.761,4991.6,yes
48,services,divorced,high.school,apr,3,1,failure,-47.1,1.405,5099.1,no
56,blue-collar,divorced,basic.9y,nov,3,0,nonexistent,-42.0,4.12,5195.8,no
41,admin.,married,professional.course,jun,2,0,nonexistent,-41.8,4.958,5228.1,no
34,housemaid,single,university.degree,may,2,0,nonexistent,-36.4,4.864,5191.0,no
43,services,married,high.school,jul,1,0,nonexistent,-42.7,4.96,5228.1,no
31,admin.,single,high.school,jul,3,0,nonexistent,-42.7,4.962,5228.1,no
28,management,single,basic.9y,jun,2,0,nonexistent,-41.8,4.962,5228.1,no
20,student,single,high.school,apr,2,0,nonexistent,-47.1,1.365,5099.1,no
53,technician,married,professional.course,nov,1,0,nonexistent,-42.0,4.076,5195.8,no
26,admin.,single,university.degree,apr,1,0,nonexistent,-47.1,1.41,5099.1,no
34,admin.,married,university.degree,jul,2,0,nonexistent,-42.7,4.962,5228.1,no
36,unemployed,married,high.school,jun,2,0,nonexistent,-41.8,4.961,5228.1,no
33,blue-collar,single,basic.9y,may,1,0,nonexistent,-46.2,1.266,5099.1,no
45,blue-collar,married,basic.9y,may,3,0,nonexistent,-36.4,4.858,5191.0,no
46,blue-collar,married,basic.4y,may,3,0,nonexistent,-36.4,4.855,5191.0,no
28,blue-collar,married,basic.9y,may,1,0,nonexistent,-36.4,4.859,5191.0,no
43,unemployed,married,basic.9y,nov,3,0,nonexistent,-42.0,4.191,5195.8,no
30,student,single,high.school,may,3,0,nonexistent,-40.0,0.682,5008.7,yes
25,admin.,single,professional.course,apr,1,0,nonexistent,-47.1,1.445,5099.1,no
44,management,married,basic.9y,nov,2,0,nonexistent,-42.0,4.153,5195.8,no
39,management,married,university.degree,jun,1,0,nonexistent,-41.8,4.967,5228.1,no
34,management,married,university.degree,may,1,0,nonexistent,-36.4,4.856,5191.0,no
28,admin.,single,high.school,jul,2,0,nonexistent,-42.7,4.962,5228.1,no
44,admin.,married,university.degree,may,2,0,nonexistent,-36.4,4.856,5191.0,no
